Regulated Operation,Number Of Lagoons,County Name,Location Lat Num,Location Long Num
Swine,2,Wayne,35.3161,-78.2014
Swine,1,Wayne,35.4219,-78.0325
Swine,1,Wayne,35.2833,-78.2297
Swine,1,Wayne,35.4461,-78.0914
Swine,2,Wayne,35.310489,-78.090692
Swine,2,Wayne,35.310489,-78.090692
Swine,2,Wayne,35.2,-77.9856
Swine,2,Wayne,35.2,-77.9856
Swine,3,Wayne,35.5025,-77.9231
Swine,2,Wayne,35.1967,-77.9472
Swine,2,Wayne,35.1967,-77.9472
Swine,3,Wayne,35.2417,-77.9844
Swine,3,Wayne,35.2417,-77.9844
Swine,1,Wayne,35.1867,-77.9625
Swine,1,Wayne,35.4222,-78.1222
Swine,2,Wayne,35.235195,-77.911641
Swine,2,Wayne,35.235195,-77.911641
Swine,1,Wayne,35.30169,-77.843633
Swine,1,Wayne,35.1786,-77.9686
Swine,1,Wayne,35.2342,-78.0078
Swine,1,Wayne,35.2783,-78.0258
Swine,2,Wayne,35.1783,-77.9481
Swine,1,Wayne,35.4483,-78.0819
Swine,1,Wayne,35.2536,-77.8467
Swine,1,Wayne,35.2672,-78.1567
Swine,2,Wayne,35.4514,-78.1183
Swine,1,Wayne,35.3192,-78.1017
Swine,1,Wayne,35.2828,-78.2519
Swine,2,Wayne,35.2403,-78.0486
Swine,1,Wayne,35.3444,-78.1406
Swine,2,Wayne,35.2103,-77.9872
Swine,1,Wayne,35.2639,-78.1375
Swine,2,Wayne,35.2492,-78.1297
Swine,2,Wayne,35.230148,-78.098348
Swine,2,Wayne,35.230148,-78.098348
Swine,1,Wayne,35.2089,-77.9561
Swine,2,Wayne,35.2008,-77.9069
Swine,3,Wayne,35.5736,-77.9283
Swine,3,Wayne,35.5736,-77.9283
Swine,1,Wayne,35.346713,-78.104175
Swine,1,Wayne,35.200973,-77.828312
Swine,1,Wayne,35.4655,-77.8287
Swine,2,Wayne,35.245,-78.141211
Swine,3,Wayne,35.2997,-78.1031
Swine,1,Wayne,35.2403,-78.1819
Swine,1,Wayne,35.3489,-78.1169
Swine,2,Wayne,35.2433,-78.0889
Swine,2,Wayne,35.246672,-77.850703
Swine,2,Wayne,35.274249,-77.929068
Swine,1,Wayne,35.2369,-78.1483
Swine,1,Wayne,35.3189,-78.2042
Swine,2,Wayne,35.3556,-77.8778
Swine,1,Wayne,35.2414,-77.9247
Swine,1,Wayne,35.2189,-77.8939
Swine,1,Wayne,35.3281,-78.1192
Swine,3,Wayne,35.2783,-77.9186
Swine,1,Wayne,35.2342,-77.9469
Swine,1,Wayne,35.3272,-77.9011
Swine,1,Wayne,35.3053,-78.1433
Swine,1,Wayne,35.4358,-77.8411
Swine,1,Wayne,35.2286,-78.1372
Swine,1,Wayne,35.337633,-77.956136
Swine,1,Wayne,35.2439,-77.945
Swine,2,Wayne,35.3028,-78.2719
Swine,1,Wayne,35.184988,-78.154445
Swine,1,Wayne,35.2353,-78.0433
Swine,1,Wayne,35.5708,-78.005
Swine,1,Wayne,35.23,-78.1722
Swine,1,Wayne,35.3078,-78.2783
Swine,2,Wayne,35.2383,-78.1639
Swine,2,Wayne,35.504251,-77.821267
Swine,1,Wayne,35.3922,-77.8128
Swine,1,Wayne,35.3289,-77.8456
Swine,1,Wayne,35.3447,-78.1328
Swine,2,Wayne,35.587698,-77.887391
Swine,2,Wayne,35.587698,-77.887391
Swine,1,Wayne,35.37,-77.8333
Swine,1,Wayne,35.2703,-78.1078
Swine,1,Wayne,35.2694,-78.2764
Swine,2,Wayne,35.4433,-78.1269
Swine,1,Wayne,35.5642,-77.8803
Swine,1,Wayne,35.4233,-77.8744
Swine,2,Wayne,35.3497,-77.83
Swine,1,Wayne,35.5492,-78.0686
Swine,1,Wayne,35.5061,-77.9058
Swine,,Wayne,35.498228,-77.914545
Swine,2,Wilson,35.7792,-77.7417
Swine,1,Wilson,35.620352,-77.882303
Swine,5,Wilson,35.7086,-78.115
Swine,2,Wilson,35.726608,-78.07561
Swine,1,Wilson,35.7247,-78.0697
Swine,1,Wilson,35.705163,-77.811288
Swine,1,Yadkin,36.1667,-80.7083
Swine,2,Bladen,34.571938,-78.823838
Swine,1,Bladen,34.541061,-78.543486
Swine,2,Duplin,34.892612,-77.934358
Swine,1,Duplin,34.877517,-78.075528
Swine,1,Duplin,34.8447,-77.7072
Swine,1,Greene,35.5917,-77.7722
Swine,1,Greene,35.5917,-77.7722
Swine,1,Greene,35.5917,-77.7722
Swine,1,Johnston,35.2959,-78.3507
Swine,1,Jones,34.9894,-77.5353
Swine,2,Jones,35.070736,-77.420154
Swine,2,Jones,35.0781,-77.5658
Swine,1,Jones,35.0717,-77.3947
Swine,1,Sampson,35.052866,-78.241352
Cattle,1,Catawba,35.5833,-81.39
Cattle,1,Henderson,35.3972,-82.5528
Cattle,1,Henderson,35.3972,-82.5528
Cattle,2,Iredell,35.8986,-80.8639
Cattle,2,Iredell,35.8986,-80.8639
Cattle,2,Iredell,35.8986,-80.8639
Dry Poultry,2,Union,35.127575,-80.419556
,,,,
,,,,
,,,,
